"id","company","store","content","at","score","sentimento","usedText"
1955,"all","apple","Não saca saldo do nuinvest, não resgata aplicação no caixinha, tentei reinstalar o app e ele PEDE PRA VERIFICAR A INTERNET!!!! A MESMA QUE ACABEI DE USAR PRA BAIXAR ELE DE NOVO!!!!",2023-06-23 22:09:55,1,"0","não saca saldo nuinvest não resgata aplicação caixinha tentei reinstalar app pede pra verificar internet mesma acabei usar pra baixar novo"
1956,"all","apple","Quer passar raiva? Use o Nubank. 
Raiva na hora de abrir o aplicativo sem dar erro.
Raiva na hora de sacanear um qr code.
Bla.bla.bla…",2023-06-23 20:45:00,1,"0","quer passar raiva use nubank raiva hora abrir aplicativo dar erro raiva hora sacanear qr code blablabla…"
1957,"all","apple","essa nova atualização tá um bug horrível! melhorem",2023-06-23 20:27:15,1,"2","nova atualização tá bug horrível melhorem"
1958,"all","apple","Eu fiz um conta na quinta passada e até hoje não recebi a conta,sendo que foi dito que seria de 5 dias úteis",2023-06-23 16:51:21,1,"0","fiz conta quinta passada hoje não recebi contasendo dito dia útei"
1959,"all","apple","Deveria ser separada da conta física 
A linha de crédito tmbm pq a conta pj não tem uma linha de crédito",2023-06-23 15:10:46,1,"2","deveria ser separada conta física linha crédito tmbm pq conta pj não linha crédito"
1960,"all","apple","Ajustar a área de estorno, ainda é bem confusa! 

E disponibilizar o cliente guardar dinheiro na msm data do porquinho a longo prazo… ex: guardei pra daqui 1 ano, amanhã se eu for guardar nao consigo por pra resgatar na msm data! Quero por todo mês certo valor, mas quero que fiquem disponíveis juntos daqui um ano.. dar a opção de eu criar um porquinho pra retirar em 2024 e eu conseguir por dinheiro no msm porquinho, na msm data e duas iguais não aquela bagunça que fica…",2023-06-23 14:43:51,4,"0","ajustar área estorno ainda é bem confusa disponibilizar client guardar dinheiro msm data porquinho longo prazo… ex guardei pra daqui ano amanhã guardar nao consigo pra resgatar msm data quero todo mês certo valor quero fiquem disponívei junto daqui ano dar opção criar porquinho pra retirar conseguir dinheiro msm porquinho msm data dua iguai não bagunça fica…"
1961,"all","apple","Minha opinião não só como Dev mas também como usuário é que está entre as melhores, se não a melhor aplicação financeira . Ótimo visual, usabilidade e funcionalidades. Não sou de avaliar, porém esse novo recurso de usar a caixa como limite adicional foi simplesmente genial, parabéns a todos os envolvidos <3",2023-06-23 02:08:52,5,"2","opinião não dev usuário é melhor não melhor aplicação financeira ótimo visual usabilidad funcionalidad não avaliar porém novo recurso usar caixa limit adicion simplesment genial parabén todo envolvido"
1962,"all","apple","Não consigo realizar pix! Já desinstalei e instalei. Já atualizei e nada! Por favor ajeitem isso.",2023-06-23 14:34:37,2,"0","não consigo realizar pix desinstalei instalei atualizei nada favor ajeitem"
1963,"all","apple","Bb Já faz  1 Semana que a minha conta tá em análise e até agora nada mds",2023-06-23 09:31:47,1,"0","bb faz semana conta tá anális agora nada mds"
1964,"all","apple","Muito bom mesmo.",2023-06-23 00:36:45,5,"2","bom"
1965,"all","apple","Super recomendo! Uso o banco tem 2 anos porém neste tempo de uso nunca aumentaram meu limite.",2023-06-22 20:23:38,5,"2","super recomendo uso banco ano porém nest tempo uso nunca aumentaram limit"
1966,"all","apple","Um absurdo as taxas de cobranças, nem o hipercard é assim, nenhum outro banco ou empresa de pagamento é assim. Péssimo! Não indico!",2023-06-23 00:22:02,1,"0","absurdo taxa cobrança nem hipercard é assim nenhum outro banco empresa pagamento é assim péssimo não indico"
1967,"all","apple","Fiquei muito triste pelo fato de o Nubank não ter me liberado o cartão Ultravioleta, mesmo eu tendo sido um dos primeiros a aderir ao banco e indicando para muitos amigos. É decepcionante ver que outros clientes, mesmo com renda e tempo de uso menores que o meu, conseguiram acessar ao mesmo.

Além disso, eu já possuía rewards desde o início, o que me deixa ainda mais frustrado. Parece que o Nubank não está reconhecendo os bons clientes antigos e aqueles que centralizam seus serviços no banco.

Estou decepcionado por ter contribuído tanto para o Nubank no passado e, ainda assim, ter sido colocado em segundo plano. Embora eu entenda que o Nubank deve ter seus critérios para liberar o cartão, é difícil não sentir alguma rejeição por não ter sido considerado para o mesmo.

Porém, ainda acredito que o Nubank é o melhor banco digital e continuarei usando seus serviços.

Alô Nubank,",2023-06-21 20:36:55,5,"0","fiquei trist fato nubank não ter liberado cartão ultravioleta tendo sido primeiro aderir banco indicando muito amigo é decepcionant ver outro client renda tempo uso menor conseguiram acessar além disso possuía reward desd início deixa ainda frustrado parec nubank não reconhecendo bon client antigo centralizam serviço banco decepcionado ter contribuído tanto nubank passado ainda assim ter sido colocado segundo plano embora entenda nubank deve ter critério liberar cartão é difícil não sentir alguma rejeição não ter sido considerado porém ainda acredito nubank é melhor banco digit continuarei usando serviço alô nubank"
1968,"all","apple","O Nubank não aumenta o meu limite por nadaa.",2023-06-22 18:41:44,1,"2","nubank não aumenta limit nadaa"
1969,"all","apple","Depois desta atualização o app fica travando e nao acessa a conta jurídica ….fica loading mas nunca termina 😳",2023-06-22 14:29:35,1,"0","desta atualização app fica travando nao acessa conta jurídica …fica load nunca termina 😳"
1970,"all","apple","No meu não tem porque será????",2023-06-22 12:01:08,4,"2","não porqu"
1971,"all","apple","Olá boa noite, tudo bem?
Poderia escrever inúmeras coisas inventando alguns assuntos pra poder conseguir um aumento de limite ou liberasse algum empréstimo.

Mas eu estou odiando esse banco e quero encerrar, por já vai fazer mais de 1 ano que tenho essa conta, o movimento cada mês cresce,e já nesse mês 06/23 chegou em média de 10.500,00 em movimentação antes do mês acabar e ainda estou com 400,00 de crédito, o limite desejado que tenho não consigo, por que esse banco miserável fica apenas “29 Próximo análise” quando chega perto do dia vocês adia.😡

Está sendo pior que outros bancos físico que não vou dizer o nome.

Por Nubank análise o meu perfil e se tiver alguma coisa de errada avise , eu posso entender.

Mas se não tiver, esteja apenas disponibilizando pra mim algo que já venho faz tempo esperando.",2023-06-22 01:50:10,1,"0","olá boa noit tudo bem poderia escrev inúmera coisa inventando algun assunto pra poder conseguir aumento limit liberass algum empréstimo odiando banco quero encerrar vai fazer ano conta movimento cada mês cresce ness mês chegou média movimentação ant mês acabar ainda crédito limit desejado não consigo banco miserável fica apena “ próximo análise” chega perto dia adia😡 sendo pior outro banco físico não vou dizer nome nubank anális perfil alguma coisa errada avis posso entend não apena disponibilizando pra mim algo venho faz tempo esperando"
1972,"all","apple","Olá Nubank gostaria de um retorno de vocês pois efetuei uma compra com meu cartão em débito e está parecendo para o cobrador que a compra n foi efetuada ! Gostaria de um retorno o quanto antes",2023-06-21 20:49:37,1,"2","olá nubank gostaria retorno poi efetuei compra cartão débito parecendo cobrador compra n efetuada gostaria retorno quanto ant"
1973,"all","apple","um descaso total ao cliente. 
meu dinheiro tá trancado. 
tento enviar e-mail, tento falar pelo chat e é sempre a mesma coisa, um atendente fica jogando o problema pro outro e nada se resolve. 
não indico pra NINGUÉM!

DESDE 2020 eu to com esse problema.",2023-06-21 20:42:06,1,"0","descaso total client dinheiro tá trancado tento enviar email tento falar chat é sempr mesma coisa atendent fica jogando problema pro outro nada resolv não indico pra ninguém desd to problema"
1974,"all","apple","Melhor banco",2023-06-20 18:22:19,5,"2","melhor banco"
1975,"all","apple","Cancelaram meus cartões, bloquearam minha conta, travaram minhas ações, sem motivo! Não consigo nem fazer pix",2023-06-21 20:12:32,1,"0","cancelaram cartõ bloquearam conta travaram açõ motivo não consigo nem fazer pix"
1976,"all","apple","Sempre na hora que estou precisando o aplicativo nao abre, fica travando e nao eh problema com a internet nem com meu celular e sim com o aplicativo",2023-06-21 16:03:19,1,"0","sempr hora precisando aplicativo nao abr fica travando nao eh problema internet nem celular sim aplicativo"
1977,"all","apple","Depois da nova atualização do aplicativo, todas as vezes que que vou  entrar fica carregando ou dá erro. Tem que ficar abrindo e fechando o aplicativo para conseguir  entrar",2023-06-21 12:55:47,1,"0","nova atualização aplicativo toda veze vou entrar fica carregando dá erro ficar abrindo fechando aplicativo conseguir entrar"
1978,"all","apple","Apliquei meu dinheiro na conta e de um dia pro outro sumiu! Banco ZERO confiável!!!",2023-06-21 03:23:12,1,"0","apliquei dinheiro conta dia pro outro sumiu banco zero confiável"
1979,"all","apple","É a quinta vez que tento entrar na minha conta e não consigo. O aplicativo está atualizado, mas sempre da bug para acessar ultimamente. Quem depende disso para fazer um pagamento fica numa situação bem complicada…",2023-06-20 14:56:20,1,"0","é quinta vez tento entrar conta não consigo aplicativo atualizado sempr bug acessar ultimament depend disso fazer pagamento fica situação bem complicada…"
1980,"all","apple","Meu app ainda não chegou a opção do modo escuro 🥲",2023-06-20 14:42:33,1,"2","app ainda não chegou opção modo escuro 🥲"
1981,"all","apple","Banco muito bom, fácil de mexer, no começo passei uns perrengues porque nao aumentavam meu crédito mas pelo menos tinha um crédito pequeno tem banco aí que da um total de 0 reais de crédito, depois de 2 anos usando tive o tão sonhado aumento não tenho mais do que reclamar, está perfeito",2023-06-20 13:21:40,5,"0","banco bom fácil mexer começo passei un perrengu porqu nao aumentavam crédito meno crédito pequeno banco aí total reai crédito ano usando tão sonhado aumento não reclamar perfeito"
1982,"all","apple","Só falta o tag…",2023-06-20 11:48:57,5,"2","falta tag…"
1983,"all","apple","Nossa, eu sempre quis ter um cartão de crédito!! No mesmo dia em que eu fiz 18 anos e que criei a minha conta, eles liberaram 200 de limite!! E olha que isso foi em março desse ano, 2023. Fiquei tão feliz pq já tinha tentado em outros aplicativos e os outros não liberaram, mas o roxinho, sim. Vim movimentando minha conta, pagando as faturas direitinho, em dois messes, meu limite subiu pra 660 e sigo aq feliz e pagando tudo direitinho. Daqui pro final do ano, o limite vai está em mil, eu espero. Enfim, adolecentes de 18 anos q querem ter uma oportunidade de ter um cartão de crédito igual a mim, recomendo bastante o nubank, eles te dão essa oportunidade! É isso. 💜",2023-06-20 06:05:35,5,"0","sempr qui ter cartão crédito dia fiz ano criei conta liberaram limit olha março dess ano fiquei tão feliz pq tentado outro aplicativo outro não liberaram roxinho sim vim movimentando conta pagando fatura direitinho doi mess limit subiu pra sigo aq feliz pagando tudo direitinho daqui pro final ano limit vai mil espero enfim adolecent ano q querem ter oportunidad ter cartão crédito igual mim recomendo bastant nubank dão oportunidad é 💜"
1984,"all","apple","Eu não estou conseguindo acessar o aplicativo depois do cadrasto, o aplicativo pede 5 dias úteis, já se passaram praticamente uma semana , e o aplicativo fica dizendo , estamos terminado de configurar, e não entra , por favor Nunbank mim ajuda",2023-06-18 23:56:40,5,"0","não conseguindo acessar aplicativo cadrasto aplicativo pede dia útei passaram praticament semana aplicativo fica dizendo terminado configurar não entra favor nunbank mim ajuda"
1985,"all","apple","Porem o banco não oferece suporte para muda a senha de 4 Dígitos do cartão. Uma coisa indispensável hoje em dia. 😡",2023-06-20 01:36:21,3,"0","porem banco não oferec suport muda senha dígito cartão coisa indispensável hoje dia 😡"
1986,"all","apple","Faz mais de 1 semana que estou esperando ele configurar o app, o prazo era de 5 dias. Tentei entrar em contato com a plataforma mas até agora nada.",2023-06-20 00:47:57,3,"0","faz semana esperando configurar app prazo dia tentei entrar contato plataforma agora nada"
1987,"all","apple","Obsoleto perto de outros apps, senha vazar não dá pra trocar a senha do cartão",2023-06-19 22:29:15,2,"0","obsoleto perto outro app senha vazar não dá pra trocar senha cartão"
1988,"all","apple","Não gostei, pois fiz o pagamento da fatura e cancelaram meu cartão, não indico a ninguém",2023-06-19 21:10:51,1,"0","não gostei poi fiz pagamento fatura cancelaram cartão não indico ninguém"
1989,"all","apple","O aplicativo está com muitos bugs…

1. Não consigo acessar a conta de imediato. O app fica pedindo pra atualizar , porém já está atualizado.

2. Não consigo acessar a conta na web site… ao escanear o qr code pelo celular, nada acontece… como se o app não se comunicasse com o site.",2023-06-19 19:25:28,1,"0","aplicativo muito bugs… não consigo acessar conta imediato app fica pedindo pra atualizar porém atualizado não consigo acessar conta web site… escanear qr code celular nada acontece… app não comunicass site"
1990,"all","apple","Se você tiver um celular com câmera quebrada vc vai ficar sem movimentar seu dinheiro, infelizmente estou pagando juros e mais juros por motivo de eles não confirmarem meu dispositivo já tentei de tudo.",2023-06-19 17:48:28,1,"0","celular câmera quebrada vc vai ficar movimentar dinheiro infelizment pagando juro juro motivo não confirmarem dispositivo tentei tudo"
1991,"all","apple","Ele bloqueio dinheiro meu já tem mais de 30 dias nada se resolve mandou e e-mail pra mim falo q avaliou q tava tudo certo liberado dinheiro vou no app bloqueou continua entro contato nada se resolve vou entra cm ação contra banco",2023-06-19 12:58:35,1,"0","bloqueio dinheiro dia nada resolv mandou email pra mim falo q avaliou q tava tudo certo liberado dinheiro vou app bloqueou continua entro contato nada resolv vou entra cm ação contra banco"
1992,"all","apple","Banco muito bom rápido e simples, porém gostaria muito que as caixinhas viesse para conta PJ para ajudar nas organizações financeira da minha empresa, já faz um bom tempo que quero essas caixinhas e até agora nada, por favor no banco me dar um retorno",2023-06-19 12:44:22,3,"0","banco bom rápido simpl porém gostaria caixinha viess conta pj ajudar organizaçõ financeira empresa faz bom tempo quero caixinha agora nada favor banco dar retorno"
1993,"all","apple","N consigo concluir meu cadastro",2023-06-19 10:32:24,1,"2","n consigo concluir cadastro"
1994,"all","apple","Vergonha em
Nubank",2023-06-19 06:23:16,2,"2","vergonha nubank"
1995,"all","apple","sai da minha conta sem querer e agora nao entra mais falando cpf inválido",2023-06-16 20:55:59,3,"0","sai conta querer agora nao entra falando cpf inválido"
1996,"all","apple","depois da atualização está muito ruim, quando vai pagar algo no app diz que a senha está incorreta mesmo estando certa, demora pra carregar mesmo a internet estando boa",2023-06-18 16:36:05,1,"0","atualização ruim vai pagar algo app diz senha incorreta estando certa demora pra carregar internet estando boa"
1997,"all","apple","Aí NUBANK, ESCULACHOU PPRT, o Major Rd incentivando e vcs querendo processar o cara, vou estar trocando de banco vlw 👍🏽",2023-06-18 04:59:51,1,"0","aí nubank esculachou pprt major rd incentivando vcs querendo processar cara vou estar trocando banco vlw 👍🏽"
1998,"all","apple","Avaliando com 1 estrela por não ter deixado o major rd lança a música ""nubank"" fé 🤟🏾",2023-06-18 01:50:56,1,"2","avaliando estrela não ter deixado major rd lança música nubank fé 🤟🏾"
1999,"all","apple","To tentando cadastrar minha chave pix e não tô conseguindo, já tem uma semana e nada",2023-06-17 23:00:04,1,"0","to tentando cadastrar chave pix não tô conseguindo semana nada"
2000,"all","apple","Banco passando pano para estelionatário, estão de parabéns 👏🏼👏🏼👏🏼👏🏼👏🏼",2023-06-16 18:01:05,1,"2","banco passando pano estelionatário parabén 👏🏼👏🏼👏🏼👏🏼👏🏼"
2001,"all","apple","ótimo cartão!!! nada para reclamar",2023-06-16 15:10:05,5,"2","ótimo cartão nada reclamar"
2002,"all","apple","PJ não entra 
Quando entra pede pra Atualizar",2023-06-16 17:53:48,2,"0","pj não entra entra pede pra atualizar"
2003,"all","apple","O nubank veio pra ficar",2023-06-15 22:11:32,5,"2","nubank veio pra ficar"
2004,"all","apple","Não consigo fazer transferência",2023-06-16 13:50:58,1,"2","não consigo fazer transferência"
2005,"all","apple","Eu estou há duas semanas tentando validar o meu aparelho, dinheiro caindo na conta e, eu sem poder fazer nada no aplicativo. Ligo para a central, os atendentes fazem é deslogar o meu aplicativo do meu celular, e eu tenho que instar novamente. E assim vai!! Eu estou tentando resolver na boa, pq vocês estão me impedindo de mexer na minha conta.",2023-06-16 13:29:00,2,"0","dua semana tentando validar aparelho dinheiro caindo conta poder fazer nada aplicativo ligo central atendent fazem é deslogar aplicativo celular instar novament assim vai tentando resolv boa pq impedindo mexer conta"
2006,"all","apple","Não existe nada igual, abre extremamente rápido, interface bonita, funcional, organizado e sempre lançam funcionalidades ÚTEIS na frente da concorrência. Acompanho a anos, e sigo sendo cliente é fã. Até quê enfim chegaram com a única coisa que faltava, BENEFÍCIOS para seus clientes que usam o cartão.",2023-06-15 18:01:18,5,"0","não exist nada igual abr extremament rápido interfac bonita funcion organizado sempr lançam funcionalidad útei frent concorrência acompanho ano sigo sendo client é fã quê enfim chegaram única coisa faltava benefício client usam cartão"
2007,"all","apple","Pix com problema!
Aproximação com problema!",2023-06-15 19:26:25,1,"2","pix problema aproximação problema"
2008,"all","apple","Apenas sinto falta da possibilidade de ganhar milhas e de recarregar o cartão de transporte",2023-06-15 10:02:02,5,"2","apena sinto falta possibilidad ganhar milha recarregar cartão transport"
2009,"all","apple","Simplesmente o primeiro, inovador e melhor banco digital de todos, tentam copiar mas não conseguem👍😌",2023-06-14 23:19:14,5,"2","simplesment primeiro inovador melhor banco digit todo tentam copiar não conseguem👍😌"
2010,"all","apple","Estou estudando economia atualmente, procurava por bancos que me permitissem começar a fazer investimentos, vi a Nubank em diversas tabelas então, como meus pais já eram clientes nubank, decidi criar uma conta pra mim. Acho o aplicativo ótimo e é um ótimo banco, porém o fato de menores de 18 anos não poderem investir me deixa um pouco desapontado com o aplicativo. Atualmente tenho 17 anos e não só eu como muitos colegas da minha idade tem conhecimento e até mesmo responsabilidade pra investir. Tendo em mente que é necessário a autorização de um responsável pra criar a conta, eu acho que a função de investimento deveria sim ser liberada, pelo menos para maiores de 16. No geral, é um bom aplicativo",2023-06-15 08:19:45,4,"0","estudando economia atualment procurava banco permitissem começar fazer investimento vi nubank diversa tabela então pai client nubank decidi criar conta pra mim acho aplicativo ótimo é ótimo banco porém fato menor ano não poderem investir deixa pouco desapontado aplicativo atualment ano não muito colega idad conhecimento responsabilidad pra investir tendo ment é necessário autorização responsável pra criar conta acho função investimento deveria sim ser liberada meno maior geral é bom aplicativo"
2011,"all","apple","O aplicativo desde cedo (tarde) nao abre. Já está madrugada (00:24) e não carrega os dados. Não está funcionando.",2023-06-15 03:25:17,1,"0","aplicativo desd cedo tard nao abr madrugada não carrega dado não funcionando"
2012,"all","apple","Meu app até agora não recebeu a atualização de aparência para colocá-lo em moto noturno, tenho um iPhone 13 Pro, entro em contato e ninguém consegue resolver isso",2023-06-15 01:20:13,1,"0","app agora não recebeu atualização aparência colocálo moto noturno iphon pro entro contato ninguém consegu resolv"
2013,"all","apple","Tudo ótimo , única questão que falta melhorar e a questão do plástico do cartão que sai com facilidade, danifica rápido",2023-06-14 15:24:09,5,"2","tudo ótimo única questão falta melhorar questão plástico cartão sai facilidad danifica rápido"
2014,"all","apple","Melhor banco digital. Melhor que qualquer banco físico também. Porém precisa melhorar o valor da taxa de saque... e os bugs que estão acontecendo ultimamente com o app. Fora isso é otimo. :)",2023-06-14 19:09:11,4,"2","melhor banco digit melhor qualquer banco físico porém precisa melhorar valor taxa saqu bug acontecendo ultimament app é otimo"
2015,"all","apple","O app é incrível em tudo. Pagamentos, layout acessível, tudo mto leve. Mas estou enfrentamento um problema com meu iPhone 14 pro Max. Na hora de ler um código de barras ou QR, a câmera não muda para a Macro, assim não foca e não consigo digitalizar. Tenho que ficar digitando aqueles códigos enormes. Encontrei o mesmo problema com outros usuários na comunidade Apple.",2023-06-13 17:14:08,4,"0","app é incrível tudo pagamento layout acessível tudo mto leve enfrentamento problema iphon pro max hora ler código barra qr câmera não muda macro assim não foca não consigo digitalizar ficar digitando código enorm encontrei problema outro usuário comunidad appl"
2016,"all","apple","Meu cartão apareceu como bloqueado e não consegui paga o transporte coletivo na hora , mais depois foi descontado é isso já aconteceu duas vezes e não sei onde reclama",2023-06-14 03:09:36,1,"0","cartão apareceu bloqueado não consegui paga transport coletivo hora descontado é aconteceu dua veze não sei ond reclama"
2017,"all","apple","Não recomendo sério, banco podre demais não dá nem pra realizar transferências, sempre dá problema pra entrar e não rende e nem aumenta limite. P O D R E !",2023-06-14 02:48:11,1,"0","não recomendo sério banco podr demai não dá nem pra realizar transferência sempr dá problema pra entrar não rend nem aumenta limit p d r"
2018,"all","apple","Porque a área de investimento não abre e fica dando erro, eu já reinstalei e não adianta",2023-06-13 19:57:09,1,"0","porqu área investimento não abr fica dando erro reinstalei não adianta"
2019,"all","apple","Estão sendo displicentes com realidades importantes, como investir e apoiar pessoas com deficiências.",2023-06-13 16:57:42,1,"2","sendo displicent realidad important investir apoiar pessoa deficiência"
2020,"all","apple","Estou desde o dia 9 tentando acessar meu app, e msg e sempre de cpf ou senha incorreta, já troquei senha e nada, acessei pro wi fi, pelo 4G, e não vai. Ligo na central e dizem que está tudo certo com o meu cadastro, e sempre pedem para acessar de novo e se der erro retornar, ou seja… não adianta nada uma central.",2023-06-13 16:26:34,1,"0","desd dia tentando acessar app msg sempr cpf senha incorreta troquei senha nada acessei pro wi fi g não vai ligo central dizem tudo certo cadastro sempr pedem acessar novo der erro retornar … não adianta nada central"
2021,"all","apple","Tudo que há de bom, é o verdadeiro significado de rápido e ágil ❤️ sistema 24 horas perfeito!!",2023-06-11 19:55:49,5,"2","tudo bom é verdadeiro significado rápido ágil ❤️ sistema hora perfeito"
2022,"all","apple","Não funciona por nada a fotonovela liberar o dispositivo quando troca de celular, resolvam 🙏🏼",2023-06-13 12:48:30,1,"0","não funciona nada fotonovela liberar dispositivo troca celular resolvam 🙏🏼"
2023,"all","apple","Fui amplamente prejudicado, devido a um informação errada passada pelo o time da Nubank na qual me comprometeu financeiramente, sinceramente é melhor você ir para outro banco, por que quando vocês tiverem um problema dificilmente eles vão resolver, vão preferir prejudicar o cliente ao invés de ajudar.",2023-06-13 01:04:38,1,"0","amplament prejudicado devido informação errada passada time nubank comprometeu financeirament sincerament é melhor ir outro banco problema dificilment vão resolv vão preferir prejudicar client invé ajudar"
2024,"all","apple","App horrível, não pega!",2023-06-12 19:21:32,1,"2","app horrível não pega"
2025,"all","apple","O banco peca em alguns processos internos. Sou cliente há muitos anos, com gasto relativamente alto de fatura e sempre com pagamento adiantado. O Ultravioleta nunca chega, migrei para outro banco, mesmo perdendo a experiência.",2023-06-12 16:58:41,3,"0","banco peca algun processo interno client muito ano gasto relativament alto fatura sempr pagamento adiantado ultravioleta nunca chega migrei outro banco perdendo experiência"
2026,"all","apple","Infelizmente, nem depois de anos de uso, nunca tendo atrasado nenhum pagamento, seu limite não aumenta, já uso há uns seis anos, e meu limite foi aumentando uma única vez. Sem falar que toda solicitação feita por qualquer motivo, vai pra uma análise que nunca tem fim, e vc nunca tem resposta.",2023-06-12 16:55:04,1,"0","infelizment nem ano uso nunca tendo atrasado nenhum pagamento limit não aumenta uso un sei ano limit aumentando única vez falar toda solicitação feita qualquer motivo vai pra anális nunca fim vc nunca resposta"
2027,"all","apple","Gostaria muito de ter o cartão de Crédito",2023-06-11 20:55:25,4,"2","gostaria ter cartão crédito"
2028,"all","apple","Nubank o melhor banco que usei é único que tenho. Aplicativo super fácil, sempre quando preciso de ajuda os atendentes são super simpáticos e atenciosos comigo. Toda minha família usa só o Roxinho por que vocês sabem como tratar os seus clientes recomendo muito.
#amomeuroxinho💜💜💜",2023-06-10 12:16:39,5,"0","nubank melhor banco usei é único aplicativo super fácil sempr preciso ajuda atendent super simpático atencioso comigo toda família usa roxinho sabem tratar client recomendo amomeuroxinho💜💜💜"
2029,"all","apple","Justo quando decidi começar a investir pelo Nubank, a área de investimentos não entra. Desde sexta, fica carregando e finaliza com uma mensagem de erro. Uso o iPhone 13 pro, já reinstalei e o problema persiste. Difícil passar confiança assim, sendo que o Inter nunca ocorreu esse tipo de problema.",2023-06-11 16:12:27,1,"0","justo decidi começar investir nubank área investimento não entra desd sexta fica carregando finaliza mensagem erro uso iphon pro reinstalei problema persist difícil passar confiança assim sendo inter nunca ocorreu tipo problema"
2030,"all","apple","Meu aplicativo simplesmente n pega faz dias não consigo fzr pagamento pelo aplicativo, já falei duas vezes com eles, e absolutamente nada aconteceu eles cria um boleto e nada de sequer dar uma satisfação sobre o aplicar n está pegando, enfim já foi melhor…",2023-06-10 22:53:17,1,"0","aplicativo simplesment n pega faz dia não consigo fzr pagamento aplicativo falei dua veze absolutament nada aconteceu cria boleto nada sequer dar satisfação sobr aplicar n pegando enfim melhor…"
2031,"all","apple","tenho espaço e não baixa",2023-06-10 22:38:08,1,"2","espaço não baixa"
2032,"all","apple","Racistas e homofóbicos se aproveitam da ignorância do povo fomentando esse tipo de crime, ainda tiram sarro colocando imagens de negros como capa principal! Racistas nojentos",2023-06-10 16:48:56,1,"2","racista homofóbico aproveitam ignorância povo fomentando tipo crime ainda tiram sarro colocando imagen negro capa princip racista nojento"
2033,"all","apple","Estou simplesmente a duas horas tentando baixar à internet tá boa porém tá uma frescura pra baixar o App",2023-06-10 14:39:44,1,"0","simplesment dua hora tentando baixar internet tá boa porém tá frescura pra baixar app"
2034,"all","apple","Poder associar uma caixinha para pagamentos de boletos agendados e cartão de crédito é básico pra nos ajudar a cuidar do dinheiro.. ou seja, dar possibilidade de quando a pessoa já sabe que vai ter que pagar, já tira da conta corrente pra não se enrolar. 

São apresentadas muitas telas e opções desnecessárias pra quem quer fazer um simples Pix ou pagamento de boletos, e na hora de escolher a data de pagamento do boleto não mostra a data de vencimento na mesma tela…. Para opções avançadas ou mais telas poderia ter uma seção recolhida botão para opções avançadas. 

Além disso parecem estar fazendo algo que não esperava de vocês, que é forçar a barra pras pessoas se endividarem no cartão de crédito dizendo que pagar PIX com crédito dá um benefício de pagar menos 50% de juros do cartão, como se isso fosse pouco ou bom.",2023-06-10 14:14:50,2,"0","poder associar caixinha pagamento boleto agendado cartão crédito é básico pra ajudar cuidar dinheiro dar possibilidad pessoa sabe vai ter pagar tira conta corrent pra não enrolar apresentada muita tela opçõ desnecessária pra quer fazer simpl pix pagamento boleto hora escolh data pagamento boleto não mostra data vencimento mesma tela… opçõ avançada tela poderia ter seção recolhida botão opçõ avançada além disso parecem estar fazendo algo não esperava é forçar barra pras pessoa endividarem cartão crédito dizendo pagar pix crédito dá benefício pagar meno juro cartão pouco bom"
2035,"all","apple","Levilucas568",2023-06-10 13:20:11,2,"2","leviluca"
2036,"all","apple","Movimento muito a minha conta e não liberam limite nenhum de crédito mudando de banco pra já….",2023-06-10 12:54:06,1,"0","movimento conta não liberam limit nenhum crédito mudando banco pra …"
2037,"all","apple","Para ficar top, falta apenas o extrato em tempo real.",2023-06-10 01:10:21,5,"2","ficar top falta apena extrato tempo real"
2038,"all","apple","Dá bug direto quando eu tento fazer pix fora do wifi",2023-06-10 12:14:16,3,"0","dá bug direto tento fazer pix wifi"
2039,"all","apple","Estava sem crédito na praça o nubank me deu crédito paguei as contas que eu tinha e hoje com nome sem restrições só uso o nubank muito obrigado pela confiança!!!",2023-06-09 22:47:02,5,"0","crédito praça nubank deu crédito paguei conta hoje nome restriçõ uso nubank obrigado confiança"
2040,"all","apple","Opção de excluir notificações no App, e modo rua muito chato, desnecessário ao meu ver.
Pagamento de boletos de terceiros sempre da erro de leitura no código de barras. Precisando revisar.",2023-06-09 18:46:34,2,"0","opção excluir notificaçõ app modo rua chato desnecessário ver pagamento boleto terceiro sempr erro leitura código barra precisando revisar"
2041,"all","apple","Que aplicativo bom, sério. muito fácil e pratico de criar a conta, muito fácil de configurar as coisas, muito fácil de pedir um cartão, é simplesmente perfeito, além do designer e interface ser linda.
Quem aí sofre com os bancos descontando e dando um trabalhão de resolver eu recomendo muito a nubank",2023-06-08 16:42:46,5,"2","aplicativo bom sério fácil pratico criar conta fácil configurar coisa fácil pedir cartão é simplesment perfeito além design interfac ser linda aí sofr banco descontando dando trabalhão resolv recomendo nubank"
2042,"all","apple","Fiz uma transação na qual foi negada, é mesmo assim foi debitado da minha conta.
Entrei em contato mas falaram que foi sim aprovado mesmo eu tendo como provar que não foi.",2023-06-09 17:03:01,1,"0","fiz transação negada é assim debitado conta entrei contato falaram sim aprovado tendo provar não"
2043,"all","apple","Uso o nubank desde 2019, minha conta é bem movimentada, e mesmo assim não recebo aumento de limite, já estou quase deixando a nubank..",2023-06-09 14:08:52,2,"0","uso nubank desd conta é bem movimentada assim não recebo aumento limit quas deixando nubank"
